进水氨氮,出水氨氮,进水总氮,出水总氮,进水流量,出水流量,进水COD,出水COD,进水水温,出水水温,好氧池氨氮,好氧池硝氮,好氧池-MLSS,好氧池进水DO,好氧池出水DO
31.942430168652763,44.67868669953093,1342.2463,278.73914602026,27.5235,0.2058,7.8808,6364.8779,0.3646,0.4369,3.4426,4.4201,5698.6646,0.3415,0.897
30.635341560016244,37.38661998974446,1383.8285,284.5733009905136,27.5297,0.2038,7.5726,6381.3662,0.4969,0.4754,3.2561,4.1787,5725.3604,0.4907,0.9005
29.922990695142722,43.59128109842823,1328.5763,310.40596690466253,27.5309,0.2038,7.6727,6369.981,0.4176,0.6944,2.6732,4.7637,5776.0044,0.3164,1.0528
32.399963544699105,40.72243012969844,1304.4199,300.72014628166545,27.5312,0.2038,7.4352,6353.4927,0.4015,0.5178,3.0638,4.4908,5757.9448,0.3262,1.3634
30.558542017638977,40.64860694175858,1380.5358,297.64163712081535,27.5328,0.192,6.8463,6358.9893,0.4424,0.6905,3.1874,4.6969,5817.2246,0.2814,1.3571
32.43190924952268,40.804453977602066,1345.8821,325.04811720847664,27.5376,0.1999,7.1623,6396.2842,0.5727,0.7074,2.6849,4.8638,5768.1519,0.3395,1.975
33.144245598841316,38.78599385115834,1272.5773,308.8585888813034,27.5412,0.192,7.5628,6378.2256,0.4722,0.8138,2.7262,5.0365,5770.1147,0.2743,2.1595
31.74441912030365,45.19819362357145,1303.8763,309.9860758614442,27.5425,0.2038,7.6433,6378.2256,0.5696,0.6022,2.5868,5.0051,5768.5444,0.2959,2.0602
33.956537823172724,40.698975686131725,1381.099,307.2986777003843,27.5322,0.1999,7.7394,6352.7075,0.5115,0.7643,3.054,4.4574,5794.4546,0.2327,1.6433
31.855183001567617,39.85190709855766,1315.2881,331.404959066245,27.5383,0.1901,7.869,6362.1299,0.4322,0.7105,3.0284,4.693,5782.2852,0.3854,2.0551
31.185027712048452,42.61119325642429,1280.2931,336.20150619836124,27.5456,0.1901,8.2125,6360.5596,0.5295,0.6552,2.2727,5.8904,5740.2783,0.3003,1.332
33.20663417166527,40.66393413653098,1251.4026,336.7713517345839,27.5423,0.1901,8.1772,6308.3457,0.3458,0.6501,2.9146,4.2847,5725.3604,0.3018,1.5141
31.38137628855287,43.222288272299714,1349.6547,308.00798584909217,27.5376,0.2038,8.0869,6329.938,0.4569,0.623,3.1364,4.6969,5737.1377,0.2425,1.1581
30.260649387207554,44.00620920196238,1373.9407,283.49922837472104,27.5462,0.1979,8.4598,6318.1602,0.4451,0.3305,2.7419,5.5213,5709.6572,0.3022,1.1423
33.30279734843051,42.18747792113424,1308.7101,324.56221293354724,27.548,0.2058,8.291,6316.9824,0.3964,0.4816,2.838,5.0699,5733.9971,0.3709,1.1015
29.962289303926937,41.039522267039416,1222.8792,325.67371271161454,27.5474,0.192,8.1085,6308.3457,0.3917,0.5017,3.2777,4.5281,5720.6494,0.2665,1.0599
32.65342396471836,38.34690847037977,1319.9656,289.6752873044748,27.5475,0.2038,8.1536,6305.2051,0.3517,0.4816,3.0834,4.799,5750.4849,0.2736,1.1129
34.32903217874896,43.11432846215552,1349.5563,296.8345376470146,27.5502,0.2038,7.6433,6319.3379,0.4754,0.6446,2.997,4.5909,5830.9648,0.2021,1.4588
30.825649393836606,39.00261821716271,1317.7666,311.29559627457405,27.5487,0.2038,7.71,6328.7603,0.486,0.5943,3.0559,4.5261,5768.937,0.2378,2.3468
31.968113875588642,44.594866289656096,1245.7251,332.4086437737343,27.5447,0.1999,7.7061,6344.856,0.4687,0.8707,2.9107,4.9325,5794.4546,0.2433,3.022
32.359746810728055,41.864540068710376,1284.0353,283.42625668092785,27.5436,0.1979,8.2851,6312.6641,0.6343,0.7714,2.9539,4.905,5788.9595,0.2751,3.7248
31.242186592528192,43.36076263453246,1366.6339,335.0150889512463,27.5441,0.194,8.0456,6308.3457,0.5091,0.8836,2.5083,5.7196,5832.5356,0.301,4.1688
32.329887385953874,44.21421221143049,1303.1215,323.40918436813917,27.5458,0.2038,8.3224,6332.686,0.4989,0.6237,2.9519,4.5968,5829.7881,0.1899,3.9988
29.37182056073201,38.3313539989399,1304.4532,324.77399465564645,27.5409,0.192,8.2792,6313.8418,0.433,0.7553,2.7654,5.2406,5871.4014,0.2418,4.1719
31.77390880349888,44.842499827705566,1299.7538,316.17856914025265,27.5396,0.1979,8.3205,6351.5298,0.4278,0.7961,2.7046,5.486,6007.6274,0.2319,4.1154
31.822514905571502,41.57669934592185,1359.3833,310.48709194565384,27.534,0.192,8.4853,6311.4863,0.6014,0.6799,2.8282,5.0718,5860.4092,0.4086,3.5826
31.973474898284003,40.72310692296087,1276.8466,282.58892730438373,27.524,0.1979,8.768,6311.0938,0.4828,0.8432,2.4023,4.9403,5860.4092,0.3215,3.0311
33.42303423380587,38.684486505216015,1269.7064,307.54358734633064,27.5188,0.2038,8.4971,6311.8794,0.5386,0.8338,2.7831,5.2446,5873.7568,0.2975,3.2517
30.60477578400067,39.81831648183916,1299.943,312.53172801851076,27.5203,0.1999,8.5972,6292.25,0.4856,0.8986,2.6633,5.3466,5885.5342,0.252,2.7582
33.04853254604463,41.365889380777325,1272.5814,291.3355649325713,27.5196,0.2038,8.6679,6333.4707,0.4161,0.7242,2.9401,4.9344,5918.5112,0.2995,2.4744
32.88327665678853,43.18238430042955,1251.1492,305.24989371672103,27.5123,0.194,8.9349,6322.8711,0.4019,0.8177,2.6633,5.1405,5887.8896,0.3556,2.5882
29.32180113419141,44.681429077483756,1241.4893,327.86097767980476,27.5061,0.194,8.66,6276.5469,0.5103,0.8075,2.9951,4.6596,5902.8076,0.2897,1.7018
33.44557441478793,42.640803730043764,1277.1206,328.4817936753087,27.4965,0.196,8.5599,6293.4277,0.5578,0.8895,3.2758,4.6243,5895.3486,0.3458,1.6154
34.3366028170266,44.96000750445423,1253.1666,325.52426172084375,27.4903,0.1979,8.9034,6299.709,0.4816,0.8373,2.838,5.0012,5914.5854,0.3116,1.8537
34.6769,45.1234,1278.3782,278.9,27.4853,0.2018,8.7013,6252.9917,0.4883,0.8742,2.6103,5.3466,5940.103,0.2182,1.3642
34.7311,45.1234,1270.5542,278.9,27.4789,0.2058,9.0114,6275.3691,0.4035,0.9567,3.0598,4.8363,5903.1997,0.2649,1.3163
35.9784,45.1234,1239.5193,278.9,27.4759,0.2058,8.8387,6304.4194,0.4691,0.8267,2.9342,4.9384,5931.4663,0.2606,1.4627
35.9784,45.1234,1270.0844,278.9,27.4759,0.194,8.9996,6288.3242,0.5075,0.9716,3.1168,4.8284,5975.043,0.2798,1.5349
35.9784,45.1234,1086.7906,278.9,27.4789,0.2018,9.0075,6296.5684,0.486,1.0705,2.5946,5.5842,5957.7695,0.3584,1.551
35.9784,45.1234,1057.9785,278.9,27.485,0.1979,8.7641,6236.8955,0.5107,1.226,2.7713,5.1052,5939.3179,0.2712,1.7878
35.9784,45.1234,1102.6489,278.9,27.4871,0.196,9.141,6274.1909,0.5747,1.131,2.4474,5.9316,5921.2598,0.2555,1.9059
35.9784,45.1234,1128.064,278.9,27.4828,0.1999,9.3471,6216.4814,0.4891,1.4517,3.1227,4.5595,5945.9927,0.2037,1.8443
35.9784,45.1234,1092.7634,278.9,27.4724,0.2038,9.2136,6264.769,0.5001,1.4741,2.6535,5.5842,5969.5469,0.3584,1.6233
35.9784,45.1234,1061.5526,278.9,27.4653,0.1901,9.1684,6272.2285,0.63,1.3791,2.9126,4.6655,5966.0137,0.1742,1.6076
35.9784,49.8902,1106.5242,337.8,27.4724,0.194,9.4472,6252.5991,0.5919,1.6515,2.785,5.2779,5931.8589,0.3415,1.6873
35.9784,51.2922,1088.7958,337.8,27.4647,0.2038,9.2489,6250.2437,0.5146,1.6712,2.7831,5.3486,5991.9238,0.2802,1.4619
35.9784,51.2922,1081.9559,337.8,27.4637,0.196,9.3824,6253.3843,0.5283,1.6401,2.1628,7.1231,5986.0347,0.1939,1.4297
35.9784,51.2922,1093.3616,337.8,27.4668,0.2038,9.7259,6283.6133,0.4926,1.5636,2.8243,4.5968,5967.1914,0.3851,1.354
35.9784,51.2922,1143.4681,337.8,27.4673,0.192,9.7495,6221.1924,0.5974,1.3088,3.0795,5.0012,6024.1157,0.1793,1.5483
35.9784,51.2922,1107.9019,337.8,27.4633,0.1999,8.3892,6247.8882,0.4377,1.4733,2.891,4.799,5996.6348,0.2139,1.3061
35.9784,51.2922,1083.1262,337.8,27.4632,0.2038,9.3844,6228.6514,0.4624,1.5157,2.3434,5.7569,6045.3154,0.5142,1.1769
35.9784,51.2922,1115.7549,337.8,27.462,0.192,9.3058,6225.1182,0.4887,1.3697,3.4799,4.6263,6007.2349,0.2685,1.1149
35.9784,51.2922,1113.1396,337.8,27.46,0.196,9.3451,6189.7861,0.5099,1.0709,3.0579,4.4535,6050.0264,0.3085,1.1847
35.9784,51.2922,1133.14,337.8,27.4563,0.1901,10.0243,6194.1045,0.5064,1.0328,3.1639,4.5948,6037.0713,0.2959,1.4525
35.9784,51.2922,1134.7986,337.8,27.4528,0.192,9.2391,6193.7119,0.5162,0.8997,2.84,5.3486,6068.8696,0.3627,1.29
35.9784,51.2922,1105.3103,337.8,27.4442,0.1979,9.4158,6214.5186,0.4856,1.0717,2.6241,4.6282,6072.4033,0.325,1.116
35.9784,51.2922,1149.5763,337.8,27.436,0.2018,9.1095,6208.6294,0.4231,1.1679,3.1246,4.7303,6069.6553,0.3238,1.511
35.9784,51.2922,1163.2533,337.8,27.4345,0.2058,8.6012,6222.3701,0.5892,1.2699,3.0952,4.3514,6091.2476,0.2473,1.1054
35.9784,51.2922,1131.4338,337.8,27.432,0.196,9.3098,6218.4443,0.4648,1.2625,2.2943,6.7187,6123.0469,0.2669,1.0214
35.9784,51.2922,1136.9612,337.8,27.4199,0.2058,8.9427,6209.8076,0.4875,1.288,2.8851,4.6635,6116.7656,0.2484,1.131
35.9784,51.2922,1121.7771,337.8,27.3988,0.1999,9.3804,6215.6963,0.42,1.109,2.8753,4.5968,6093.6025,0.3234,1.0214
35.9784,51.2922,1175.1249,337.8,27.4047,0.192,9.0016,6219.2295,0.5605,1.3602,2.5338,5.7549,6092.8179,0.3521,1.0415
35.9784,51.2922,1113.8676,337.8,27.4092,0.2018,9.1095,6229.4365,0.5366,1.2114,2.4278,5.6568,6106.9512,0.2053,0.9885
35.9784,51.2922,1159.3772,337.8,27.4104,0.196,9.2097,6141.1055,0.4738,0.9716,3.2758,4.218,6134.4312,0.3093,0.8518
35.9784,51.2922,1169.4377,337.8,27.4119,0.1979,9.6906,6212.5557,0.4714,1.127,2.9224,4.3554,6128.1504,0.2689,1.1102
36.60805625724909,48.32618996455807,1168.3425,326.9055223209517,27.4142,0.2058,9.4197,6216.0894,0.407,1.5593,2.9597,4.1493,6093.9956,0.2064,1.0591
36.70152995853333,48.13051651199617,1142.2838,295.8756869484061,27.4137,0.2058,8.7052,6179.186,0.5853,1.628,2.8223,4.8343,6138.3574,0.4023,1.2405
36.70310385350171,47.99837673309793,1188.42,239.69545861561363,27.4131,0.1979,9.3137,6192.5342,0.5429,1.529,2.3905,5.3839,6109.6992,0.2237,1.2676
36.73012537830476,50.653619536114675,1187.5278,281.2796633911414,27.4114,0.1999,9.247,6159.1646,0.5068,1.2904,3.105,4.6655,6180.7559,0.2214,1.1899
36.849682543350646,46.59098113707283,1202.8212,252.95889808215898,27.4108,0.192,9.4118,6193.7119,0.484,1.1137,3.1835,4.2553,6129.7207,0.259,1.1408
36.37601781547286,49.83347355414788,1158.4395,311.4935798911069,27.4081,0.192,9.4452,6200.3857,0.4636,1.7324,2.6771,4.1512,6109.3066,0.2818,1.2476
36.38436158376791,48.70710772957054,2571.2678,257.16094658996883,27.4033,0.196,8.7994,6186.645,0.515,1.6244,2.4926,5.8923,6153.668,0.2359,1.4219
36.639540257120245,44.578932833395925,2277.4919,281.04105436416376,27.3707,0.192,9.0369,6182.3267,0.4726,1.6107,2.0666,6.7148,6190.1792,0.2787,1.29
36.152341730257916,50.80484010982055,2147.0068,262.414496801097,27.354,0.1999,9.2784,6152.0977,0.5079,1.7827,2.8145,4.1866,6096.7441,0.2088,0.9822
36.08351576127185,45.1094793349249,1323.2471,298.2196061798265,27.3508,0.2038,9.1135,6188.6079,0.3913,1.8109,2.5888,4.9364,6179.5791,0.2288,1.142
36.55580218751676,49.97023669388258,1228.1643,197.28459192744558,27.3791,0.1999,9.0389,6183.8975,0.5111,2.0912,2.6045,4.6989,6156.0229,0.2826,1.2468
36.223336023340785,46.70383673949337,1225.4747,220.28397158943574,27.4075,0.2058,8.4971,6166.231,0.5421,1.8973,3.0402,4.0492,6168.979,0.2543,1.3473
36.96692269851839,49.56025100733995,1210.7012,299.9840215855961,27.4112,0.1999,7.8768,6176.0454,0.5338,1.7391,2.6535,4.9698,6133.2544,0.2626,1.4305
36.60391316267588,44.98887521830577,1236.828,292.6079066478263,27.424,0.1999,8.5266,6124.6177,0.3607,1.6445,1.8684,6.3026,6118.3359,0.323,1.4325
36.72422068748687,46.20863573944443,1247.9463,239.99490209614407,27.4344,0.192,9.1037,6109.3066,0.451,1.3865,1.9449,5.7942,6126.1875,0.2873,1.0258
36.54511073406373,46.37010113135944,1254.8778,208.23311792630136,27.4459,0.1901,8.9309,6150.1348,0.5256,0.736,2.471,5.4134,6128.543,0.3752,0.9724
36.26565580477192,44.81321256270085,1297.0405,222.87605573252398,27.4545,0.2058,8.293,6125.7944,0.4023,1.2538,2.6633,4.9325,6219.2295,0.2685,1.0116
36.88820076754383,46.8159918468341,1335.7953,208.89961080540695,27.4625,0.192,8.6914,6161.9126,0.4954,0.676,2.5652,4.0825,6159.1646,0.2276,1.4419
36.91033895790638,44.74176375123055,1421.7384,299.580449380184,27.4764,0.192,8.0417,6142.2832,0.4102,0.7843,3.0618,3.8784,6166.231,0.3654,1.5616
36.718990105641616,49.91512035518389,2478.334,320.5993841726842,27.4874,0.194,8.7621,6151.7046,0.5908,0.6905,2.842,4.0806,6182.7192,0.2331,1.4525
36.943061578725704,48.11411354503756,2568.8542,241.3213943026842,27.4694,0.192,8.6227,6163.0903,0.4145,1.107,3.0147,3.9451,6132.8613,0.3356,2.2247
36.260570463033,44.24300916800076,2499.4966,209.88207089241007,27.4605,0.192,7.7689,6181.5415,0.3917,1.3481,2.9048,3.7724,6168.5864,0.2602,2.2981
36.441013874420214,48.13330887160508,1535.0048,226.945161929337,27.4731,0.192,8.3165,6170.5493,0.4467,1.8847,3.0716,3.9098,6129.7207,0.3356,2.5011
36.4501417966497,45.324092857466326,1590.1729,281.17154039983654,27.4951,0.196,8.2164,6159.9497,0.3768,2.2616,1.9665,4.7323,6088.8921,0.2901,2.2553
36.819737806918056,49.49173264181858,1574.5073,196.1743678488176,27.5141,0.194,7.7375,6173.6899,0.3764,2.1411,3.0088,4.3868,6073.188,0.2873,2.4979
36.16373671368371,48.58938021311996,1521.2069,240.83832966628592,27.5271,0.194,8.081,6190.9639,0.4345,2.4708,2.1235,5.0031,6032.3604,0.2512,2.3334
36.791435210741774,48.3747077743361,1562.2183,298.9602957564615,27.5397,0.2038,8.0515,6178.7935,0.4121,2.3825,2.2001,5.5194,5996.2427,0.3101,2.3562
36.888026511533056,46.20915186475587,1614.7875,255.35922241533848,27.55,0.192,8.1124,6119.1211,0.4,1.3253,2.1922,5.1386,6060.2329,0.3026,1.8733
36.31696783350745,46.08135634983017,1584.5133,304.3051975234829,27.558,0.2038,7.9868,6136.002,0.5123,1.4325,2.577,3.8764,5978.9688,0.4047,1.6613
36.589670149877705,48.17974535465468,1523.3076,303.24067439235296,27.5497,0.194,7.9416,6156.416,0.4852,1.7881,2.4101,4.3927,5982.8945,0.3564,1.3787
36.904308981073015,48.94281339551663,1524.4298,236.8200524852491,27.5552,0.196,8.0456,6189.0005,0.5221,1.4058,2.4513,4.1866,5988.3906,0.27,1.4776
37.07357455661337,48.28102756086636,1652.5042,219.63798576930503,27.5664,0.192,7.2566,6198.0303,0.4608,1.6625,2.5456,4.2199,5968.3691,0.3069,1.67
36.95781492352884,43.61792572701496,1685.1897,308.943621463764,27.5705,0.1901,6.7442,6222.7627,0.506,1.2213,2.0764,4.426,5966.0137,0.3639,1.8184
36.203005033156096,50.04673226762889,1589.7518,249.18679861748458,27.5807,0.192,7.8749,6205.0967,0.4341,1.4097,3.0952,3.7724,5867.083,0.3646,1.8274
36.25736918980992,49.00840269403162,2688.4729,201.73011360181874,27.5775,0.194,7.5314,6200.7783,0.3478,1.763,1.9272,5.3152,5907.9111,0.4341,2.1242
37.00814882879889,44.73209413573671,2580.2163,279.68389752417437,27.5607,0.2058,7.7826,6191.356,0.5248,2.5961,2.2178,4.7656,5889.46,0.2747,2.4862
36.71812328107238,44.34656904858048,1633.8313,288.10807025511565,27.5682,0.2058,7.2683,6225.9028,0.5013,3.0848,2.8793,3.9118,5863.5498,0.409,2.8324
36.272011868928374,49.30361332337371,1543.8557,234.97117977317868,27.5899,0.192,7.6334,6202.3486,0.4337,3.5241,2.0509,4.6596,5833.3208,0.2586,3.0731
36.9588054942249,49.66517064159265,1566.0601,225.8028783960448,27.5984,0.2058,7.6452,6233.3628,0.3474,3.7762,2.4828,3.5722,5854.52,0.4726,3.0428
36.44701032161569,49.87989730629151,1656.0868,251.79086663329915,27.6027,0.2038,7.1996,6161.52,0.5264,3.9576,1.7643,5.8295,5809.373,0.3191,3.1508
36.3251148300656,47.0002279177696,1743.9712,213.72187852300806,27.6134,0.196,7.4666,6227.8662,0.422,3.5775,2.1373,4.5968,5851.3794,0.4133,3.0193
36.82416362130218,48.872515058673635,2455.5349,281.47018815288135,27.6253,0.2018,7.4705,6148.1719,0.4585,3.3742,2.2688,4.5634,5856.0903,0.2916,2.8418
36.33682466342022,46.52292598177526,2626.7708,203.36299561311586,27.6286,0.2058,7.7453,6192.5342,0.4381,3.3911,1.6524,6.1004,5801.9146,0.2131,2.7688
36.750760328149745,48.297846768412874,2635.918,176.90127428731338,27.6391,0.192,7.0858,6201.9561,0.4675,3.2968,1.4287,6.0337,5818.7949,0.2791,2.5184
36.73727296955033,44.77437846137044,2520.0979,264.21844415770687,27.6519,0.2038,7.6433,6207.8447,0.4102,3.3966,2.2551,4.214,5810.9434,0.1931,2.5867
36.77415535779836,49.01768547317954,1394.0035,235.75533250440685,27.6686,0.2038,7.3331,6187.8228,0.3623,3.0962,2.0647,4.1473,5803.877,0.2469,2.9898
36.748440500498646,45.002854499235895,1391.2932,200.7350746264621,27.6812,0.192,7.1898,6196.8525,0.3835,3.0672,2.7262,3.2954,5765.0112,0.3368,2.9192
36.23246237461807,46.54588392204332,1480.6962,207.65162665318542,27.6837,0.194,7.0544,6139.9277,0.4141,3.0978,2.8361,3.156,5761.478,0.2041,3.2929
36.78443064692958,47.64788007700154,1704.0492,193.69162762408155,27.7024,0.2018,5.9316,6188.6079,0.4506,2.8752,2.2452,4.1787,5808.5879,0.2791,3.439
37.15072052850935,45.99111430887121,2690.6921,275.2379309320941,27.718,0.1901,6.9818,6167.0161,0.5142,2.7563,2.1334,4.2847,5727.3232,0.2465,3.5253
36.9079193091752,48.69827964501117,2494.2783,210.34744106522567,27.7266,0.192,7.0505,6109.3066,0.4012,2.4347,2.4298,3.3602,5778.752,0.1762,3.5108
36.78826421449223,45.06831991476756,2343.0957,210.17388439739824,27.7364,0.2018,7.5392,6136.002,0.4934,2.1426,2.2884,4.5929,5787.3887,0.3089,3.3432
36.84979511353848,47.3463311166621,2348.4089,267.4658452729885,27.7553,0.194,7.1879,6137.9648,0.3344,2.0343,1.7938,4.0099,5834.1064,0.2371,3.3016
37.12394391597793,47.58876958103219,2219.4763,186.46721705862154,27.7742,0.1999,8.4284,6202.7412,0.3862,2.0421,2.3512,3.8784,5788.1738,0.2033,3.2018
37.167742717742634,47.97150193289138,2194.5366,260.25071007604186,27.7851,0.2038,7.3351,6203.9189,0.4259,2.0194,2.3591,4.2553,5790.1362,0.3945,3.1645
36.95598724299562,46.95933407639257,2083.1655,203.1010104390298,27.7983,0.192,7.4273,6224.333,0.5963,2.0139,2.4651,3.9432,5820.3647,0.3356,2.927
36.68607152723504,47.83137371516413,2141.2507,235.10389562512074,27.8144,0.2038,7.4391,6168.1938,0.4514,1.7874,1.8742,5.8276,5773.6484,0.2107,2.9843
36.89446777043359,48.115176217359114,2322.9055,169.5250295489763,27.8249,0.2018,6.5833,6155.2383,0.4659,2.0688,1.7859,5.38,5725.7529,0.3277,2.6766
36.865949752411126,45.81132443809709,2256.9241,274.57914920750983,27.8317,0.2058,7.6433,6148.957,0.3697,1.6409,2.4945,3.7017,5761.8706,0.3517,2.8528
36.45659215701524,46.34308898305362,2136.2378,248.6002068730688,27.8483,0.1999,6.7835,6197.6377,0.3933,1.628,1.5661,6.067,5688.4575,0.4121,2.8132
36.635337181263594,43.13566404494369,2163.7776,237.90850134758563,27.8628,0.2018,6.5794,6121.084,0.5158,1.3814,1.621,6.3399,5728.1084,0.2897,2.6483
36.777779007250174,45.25838203015772,2339.7241,265.3157036180363,27.8762,0.2058,6.3791,6184.2896,0.4687,1.246,2.257,4.5242,5744.9897,0.4553,2.6554
36.421929971526126,45.49208569732333,2284.2266,252.37721276224806,27.8936,0.192,7.021,6199.6006,0.4432,1.2107,1.1676,6.8502,5689.6357,0.1707,2.5509
37.04856638636673,44.01569635969647,2194.6223,172.38435663958012,27.9175,0.2038,6.8208,6197.2451,0.356,1.2413,1.6603,6.6166,5652.7324,0.4094,2.6169
36.92736840288673,42.74224926787594,2286.8159,196.9363746259445,27.9293,0.2058,6.6873,6202.3486,0.3407,1.3422,1.5798,6.4792,5715.1533,0.2771,2.3362
36.31769861876537,42.62485799650001,2281.9177,176.04338080938416,27.9528,0.2058,8.1595,6163.4824,0.4895,1.3983,1.4542,6.7187,5719.0796,0.2763,2.421
36.43214006332174,45.45120613393671,2115.3633,283.54860922961126,27.9767,0.1979,6.7855,6090.855,0.3242,1.2684,1.6878,4.903,5721.8271,0.3666,2.4465
36.49612585903147,44.88613698737247,2037.3441,227.83126774431744,27.9985,0.1999,6.2044,6185.4673,0.4439,1.2264,1.833,4.797,5655.873,0.2971,2.3739
36.49139698428977,44.11581974421864,2162.3813,218.44311106868741,28.0169,0.196,6.7148,6163.4824,0.4004,1.2892,2.098,4.9403,5685.7095,0.301,2.5078
37.05806456322826,44.67570127318781,2231.3464,269.9088864654288,28.0335,0.194,8.9368,6085.7515,0.3293,1.032,1.9999,4.6989,5671.1841,0.2904,2.5015
36.6175222696386,44.97987943633647,2154.8645,206.96729076989948,28.054,0.2018,6.9935,6211.771,0.3949,1.1722,3.0363,2.7124,5651.5547,0.2759,2.4571
36.65998808103238,46.167964134206954,2056.4509,217.10402555889766,28.0755,0.1901,6.6755,6202.3486,0.2861,1.1255,2.524,3.7763,5681.7837,0.464,2.4018
37.23732937172656,44.2874999950809,2176.29,276.032407544112,28.0953,0.192,6.6088,6192.1416,0.3317,1.2193,1.9292,4.9717,5706.9092,0.3301,2.4143
36.79880826607033,47.89994748140965,2220.4004,165.67095856221152,28.1104,0.1999,5.7942,6166.624,0.2897,1.0434,1.6642,5.961,5642.918,0.3796,2.6699
36.90479612118181,46.80524863403787,2092.0635,232.13325702721357,28.125,0.1979,6.8169,6150.9199,0.274,1.096,2.1137,4.426,5674.7173,0.356,2.5109
37.07856398099973,47.592592579492624,2245.4575,225.6367862596024,28.1424,0.2058,6.7207,6176.0454,0.3957,1.1062,1.3639,6.8875,5644.4883,0.4059,2.6699
36.798665807018935,44.44314686182159,2341.4304,239.92092017947127,28.1658,0.194,6.1966,6240.0361,0.4545,0.9794,2.6084,3.8431,5702.5908,0.2791,2.5203
37.04076198389718,47.908886914817174,1986.5758,195.50889613353394,28.1828,0.2038,4.9403,6244.7476,0.442,1.1003,2.1216,4.3573,5660.1914,0.3309,2.5109
36.658946779047795,43.06818599152528,2286.8096,162.4804232587965,28.1984,0.2018,6.6166,6205.4893,0.4396,1.0493,1.6034,5.484,5671.1841,0.2429,2.529
36.63305619196611,44.51430787318809,2284.4802,193.16007690167964,28.2039,0.2058,6.4478,6229.8291,0.3737,1.0791,1.5543,5.8629,5664.1172,0.1974,2.4583
36.55237332152033,46.63292934600161,2284.2495,253.2846721221278,28.1949,0.192,6.5362,6207.4526,0.3725,0.9849,1.1676,6.5754,5715.938,0.3529,2.6346
